timestamp,platform,ms_played,conn_country,ip_addr_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,track_id,reason_start,reason_end,shuffle,offline,offline_timestamp,incognito_mode,total_minutes_played,local_hour,local_date
2020-10-19 05:18:34+00:00,"iOS 13.6 (iPhone12,8)",247079,KR,222.110.9.57,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,trackdone,trackdone,True,False,1603084466427,False,4.11798168614,5,2020-10-19
2020-10-19 05:23:12+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,222.110.9.57,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1603084713995,False,3.0186654592,5,2020-10-19
2020-10-19 05:27:30+00:00,"iOS 13.6 (iPhone12,8)",257219,KR,222.110.9.57,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,trackdone,True,False,1603084992367,False,4.2869816185400005,5,2020-10-19
2020-10-19 08:58:51+00:00,"iOS 13.6 (iPhone12,8)",155616,KR,223.38.21.41,Second Time,Bruno Major,A Song For Every Moon,6Ub9ro6DKs0u0J0zIBw5Of,trackdone,trackdone,True,False,1603085250094,False,2.59359896256,8,2020-10-19
2020-10-19 08:59:01+00:00,"iOS 13.6 (iPhone12,8)",7903,KR,223.38.21.41,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,fwdbtn,True,False,1603097930949,False,0.13171661398,8,2020-10-19
2020-10-19 08:59:09+00:00,"iOS 13.6 (iPhone12,8)",8380,KR,223.38.21.41,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,fwdbtn,endplay,True,False,1603097940475,False,0.1396666108,8,2020-10-19
2020-10-19 09:02:36+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.38.21.41,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,clickrow,trackdone,True,False,1603097948898,False,3.45593195096,9,2020-10-19
2020-10-19 09:06:02+00:00,"iOS 13.6 (iPhone12,8)",204953,KR,223.38.21.41,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,fwdbtn,True,False,1603098155456,False,3.4158819669800002,9,2020-10-19
2020-10-19 10:07:27+00:00,"iOS 13.6 (iPhone12,8)",19190,KR,121.167.152.230,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,fwdbtn,unexpected-exit-while-paused,True,False,1603098361837,False,0.31983320540000004,10,2020-10-19
2020-10-20 02:59:34+00:00,"iOS 13.6 (iPhone12,8)",138920,KR,222.110.9.168,Riders on the Storm,The Doors,L.A. Woman,14XWXWv5FoCbFzLksawpEe,playbtn,endplay,True,False,1603162634261,False,2.3153324072,2,2020-10-20
2020-10-20 03:20:53+00:00,"iOS 13.6 (iPhone12,8)",181049,KR,222.110.9.168,Fireside,Arctic Monkeys,AM,4atMrAadB7dS8xn9vfk9PQ,playbtn,trackdone,True,False,1603162773805,False,3.0174821263400005,3,2020-10-20
2020-10-20 03:24:56+00:00,"iOS 13.6 (iPhone12,8)",241986,KR,222.110.9.168,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,trackdone,trackdone,True,False,1603164052639,False,4.033098386760001,3,2020-10-20
2020-10-20 09:57:42+00:00,"iOS 13.6 (iPhone12,8)",624,KR,222.110.9.168,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,trackdone,unexpected-exit-while-paused,True,False,1603164295197,False,0.01039999584,9,2020-10-20
2020-10-20 10:00:48+00:00,"iOS 13.6 (iPhone12,8)",185223,KR,222.110.9.168,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,appload,trackdone,True,False,1603187861904,False,3.0870487651800005,10,2020-10-20
2020-10-20 10:08:37+00:00,"iOS 13.6 (iPhone12,8)",332449,KR,223.38.21.41,Fault Line,Liquid Time,Fault Line,4uSsH7mGM3DbY0oOxy2Ctk,trackdone,trackdone,True,False,1603188047955,False,5.54081445034,10,2020-10-20
2020-10-20 10:12:43+00:00,"iOS 13.6 (iPhone12,8)",244731,KR,223.38.21.41,Where I Cannot Go,Disaster In The Universe,While We Are Here,2h0yv88YziSQCmuwWl5n3T,trackdone,trackdone,True,False,1603188517296,False,4.07884836846,10,2020-10-20
2020-10-20 10:16:14+00:00,"iOS 13.6 (iPhone12,8)",210960,KR,223.38.21.41,Pineal,Tagore,Pineal,27JzZhlMXXfRIXvduL22Hc,trackdone,trackdone,True,False,1603188762578,False,3.5159985936000004,10,2020-10-20
2020-10-20 10:19:58+00:00,"iOS 13.6 (iPhone12,8)",223600,KR,223.38.21.41,Peripeteia,Milky Chance,Blossom,2UGkUNXoCrmzYQva4ZwAf6,trackdone,trackdone,True,False,1603188973974,False,3.7266651760000005,10,2020-10-20
2020-10-20 10:21:35+00:00,"iOS 13.6 (iPhone12,8)",96106,KR,223.38.21.41,The Mark - Interlude,Moderat,II,1BTsKDkV55KaMKBp92ldno,trackdone,trackdone,True,False,1603189198060,False,1.6017660259600002,10,2020-10-20
2020-10-20 10:25:52+00:00,"iOS 13.6 (iPhone12,8)",256266,KR,223.38.21.41,Imagination,Foster The People,Pick U Up,2dtWwuM5qrJ6P5C9Kc74lt,trackdone,trackdone,True,False,1603189294674,False,4.27109829156,10,2020-10-20
2020-10-20 10:28:28+00:00,"iOS 13.6 (iPhone12,8)",155635,KR,223.38.21.41,Stuck in a Shape,Lasso Spells,Stuck in a Shape,2nk84xbLkZida9mdplUFUb,trackdone,trackdone,True,False,1603189551420,False,2.5939156291,10,2020-10-20
2020-10-20 10:31:45+00:00,"iOS 13.6 (iPhone12,8)",190558,KR,223.38.21.41,Shelter Song,Temples,Sun Structures (Deluxe Version),2nDkHJPY0vpydGiiDABaS6,trackdone,trackdone,True,False,1603189707566,False,3.17596539628,10,2020-10-20
2020-10-20 10:36:01+00:00,"iOS 13.6 (iPhone12,8)",256066,KR,223.38.21.41,Can’t Keep Checking My Phone,Unknown Mortal Orchestra,Multi-Love,0x38UMMhYacciPRK7ETk1M,trackdone,trackdone,True,False,1603189904762,False,4.26776495956,10,2020-10-20
2020-10-20 10:39:03+00:00,"iOS 13.6 (iPhone12,8)",181418,KR,223.38.21.41,It's Been a While,Ruble,Ruble,6SOE86zGWdp8EI6dyvfDId,trackdone,trackdone,True,False,1603190161259,False,3.02363212388,10,2020-10-20
2020-10-20 10:49:45+00:00,"iOS 13.6 (iPhone12,8)",89796,KR,121.167.152.230,Beach House,Disaster In The Universe,Coconut Message,3EyxPpmV1BTo8C7tmPYH9Q,trackdone,endplay,True,False,1603190343190,False,1.4965994013600001,10,2020-10-20
2020-10-20 10:54:03+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,121.167.152.230,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,playbtn,trackdone,True,False,1603190984774,False,4.226431642760001,10,2020-10-20
2020-10-20 10:58:06+00:00,"iOS 13.6 (iPhone12,8)",247320,KR,121.167.152.230,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,trackdone,trackdone,True,False,1603191237497,False,4.1219983512,10,2020-10-20
2020-10-20 11:01:07+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,121.167.152.230,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1603191485341,False,3.0186654592,11,2020-10-20
2020-10-20 12:41:02+00:00,"iOS 13.6 (iPhone12,8)",137251,KR,121.167.152.230,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,trackdone,unexpected-exit-while-paused,True,False,1603191666980,False,2.28751575166,12,2020-10-20
2020-10-21 02:47:48+00:00,"iOS 13.6 (iPhone12,8)",51584,KR,121.167.152.230,Crush,Cigarettes After Sex,Crush,2y7JqO7Jc7ErdOmxpvifRF,playbtn,endplay,True,False,1603248416045,False,0.8597329894400001,2,2020-10-21
2020-10-21 06:50:42+00:00,"iOS 13.6 (iPhone12,8)",185407,KR,223.38.21.138,K.,Cigarettes After Sex,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,clickrow,unexpected-exit-while-paused,True,False,1603248468369,False,3.0901154306200005,6,2020-10-21
2020-10-21 06:53:08+00:00,"iOS 13.6 (iPhone12,8)",134164,KR,223.38.21.138,K.,Cigarettes After Sex,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,appload,trackdone,True,False,1603263042655,False,2.2360657722400004,6,2020-10-21
2020-10-21 06:55:53+00:00,"iOS 13.6 (iPhone12,8)",163635,KR,223.38.21.138,Kiss It Off Me,Cigarettes After Sex,Cry,1Mhf6QIO0UuVr2ZvQPgymt,trackdone,endplay,True,False,1603263187666,False,2.7272489091,6,2020-10-21
2020-10-21 07:11:49+00:00,"iOS 13.6 (iPhone12,8)",288374,KR,223.38.21.138,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,playbtn,trackdone,True,False,1603263352873,False,4.806231410840001,7,2020-10-21
2020-10-21 07:16:23+00:00,"iOS 13.6 (iPhone12,8)",273151,KR,223.38.21.138,BLEACH,BROCKHAMPTON,SATURATION III,0dWOFwdXrbBUYqD9DLsoyK,trackdone,trackdone,True,False,1603264309079,False,4.55251484566,7,2020-10-21
2020-10-21 07:19:50+00:00,"iOS 13.6 (iPhone12,8)",205553,KR,223.38.21.138,Hold Me Down,Daniel Caesar,Freudian,1Mza2sr6tPhy6jjI3HB9fW,trackdone,endplay,True,False,1603264582668,False,3.42588196298,7,2020-10-21
2020-10-21 07:24:40+00:00,"iOS 13.6 (iPhone12,8)",290160,KR,223.38.21.138,Each Time You Fall In Love,Cigarettes After Sex,Cigarettes After Sex,6YbqjyoqQx9p13IndkOzeP,playbtn,trackdone,True,False,1603264789807,False,4.8359980656,7,2020-10-21
2020-10-21 07:29:14+00:00,"iOS 13.6 (iPhone12,8)",273426,KR,223.38.21.138,Young & Dumb,Cigarettes After Sex,Cigarettes After Sex,6qjto7LGqnbcRkSuEI1sr6,trackdone,trackdone,True,False,1603265080318,False,4.55709817716,7,2020-10-21
2020-10-21 07:34:34+00:00,"iOS 13.6 (iPhone12,8)",319560,KR,223.38.21.138,K.,Cigarettes After Sex,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,trackdone,trackdone,True,False,1603265354221,False,5.3259978696,7,2020-10-21
2020-10-21 07:39:25+00:00,"iOS 13.6 (iPhone12,8)",290146,KR,223.38.21.138,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,3AVrVz5rK8Hrqo9YGiVGN5,trackdone,trackdone,True,False,1603265674246,False,4.83576473236,7,2020-10-21
2020-10-21 07:43:47+00:00,"iOS 13.6 (iPhone12,8)",260616,KR,223.38.21.138,Flash,Cigarettes After Sex,Cigarettes After Sex,0i9kFWe7doJf9sEd05yzOr,trackdone,endplay,True,False,1603265964667,False,4.3435982625600005,7,2020-10-21
2020-10-21 07:43:50+00:00,"iOS 13.6 (iPhone12,8)",2730,KR,223.38.21.138,Sunday (feat. Frank Ocean),Earl Sweatshirt,Doris,0fAehaneUJdlSlWXYe1KZp,playbtn,fwdbtn,True,False,1603266226636,False,0.045499981800000006,7,2020-10-21
2020-10-21 07:43:52+00:00,"iOS 13.6 (iPhone12,8)",1940,KR,223.38.21.138,Gap in the Clouds,Yellow Days,Harmless Melodies,7l5j3FapCyr6HxUgoAynM2,fwdbtn,fwdbtn,True,False,1603266229517,False,0.032333320400000004,7,2020-10-21
2020-10-21 07:43:53+00:00,"iOS 13.6 (iPhone12,8)",1650,KR,223.38.21.138,Same Ol’ Mistakes,Rihanna,ANTI,6RtzmszGXs32TRhv5zTKNM,fwdbtn,fwdbtn,True,False,1603266231591,False,0.027499989000000002,7,2020-10-21
2020-10-21 07:47:15+00:00,"iOS 13.6 (iPhone12,8)",202597,KR,223.38.21.138,Cold War,Cautious Clay,Blood Type,6DwiGVCgXGREeCyJZtX7S1,fwdbtn,trackdone,True,False,1603266233369,False,3.37661531602,7,2020-10-21
2020-10-21 07:55:24+00:00,"iOS 13.6 (iPhone12,8)",253586,KR,223.38.21.138,505,Arctic Monkeys,Favourite Worst Nightmare,58ge6dfP91o9oXMzq3XkIS,trackdone,trackdone,True,False,1603266434975,False,4.226431642760001,7,2020-10-21
2020-10-21 07:58:32+00:00,"iOS 13.6 (iPhone12,8)",185853,KR,223.62.175.110,Border Line,King Krule,6 Feet Beneath The Moon,0oaSkcIh1fQz8tNtbsJueO,trackdone,trackdone,True,False,1603266923385,False,3.09754876098,7,2020-10-21
2020-10-21 08:02:00+00:00,"iOS 13.6 (iPhone12,8)",207356,KR,223.62.175.110,Arabella,Arctic Monkeys,AM,7nzsY8vlnKdvGOEE0rjAXZ,trackdone,trackdone,True,False,1603267112195,False,3.45593195096,8,2020-10-21
2020-10-21 08:02:11+00:00,"iOS 13.6 (iPhone12,8)",9025,KR,223.62.175.110,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,trackdone,fwdbtn,True,False,1603267320071,False,0.15041660650000002,8,2020-10-21
2020-10-21 08:02:13+00:00,"iOS 13.6 (iPhone12,8)",2680,KR,223.62.175.110,K.,Cigarettes After Sex,Cigarettes After Sex,7LX4aXtvImhdgUHQBlo8Kp,fwdbtn,fwdbtn,True,False,1603267330600,False,0.04466664880000001,8,2020-10-21
2020-10-21 08:06:15+00:00,"iOS 13.6 (iPhone12,8)",242253,KR,223.62.175.110,The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,fwdbtn,trackdone,True,False,1603267333386,False,4.03754838498,8,2020-10-21
2020-10-21 08:10:47+00:00,"iOS 13.6 (iPhone12,8)",272186,KR,223.62.175.110,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,trackdone,True,False,1603267574662,False,4.536431518760001,8,2020-10-21
2020-10-21 08:13:49+00:00,"iOS 13.6 (iPhone12,8)",181120,KR,223.62.175.110,Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,trackdone,trackdone,True,False,1603267847331,False,3.0186654592,8,2020-10-21
2020-10-21 08:17:57+00:00,"iOS 13.6 (iPhone12,8)",247079,KR,223.62.175.110,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,trackdone,trackdone,True,False,1603268028943,False,4.11798168614,8,2020-10-21
2020-10-21 09:54:36+00:00,"iOS 13.6 (iPhone12,8)",142720,KR,121.167.152.230,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,trackdone,unexpected-exit-while-paused,True,False,1603268276529,False,2.3786657152000004,9,2020-10-21
2020-10-21 12:09:56+00:00,"iOS 13.6 (iPhone12,8)",99256,KR,115.95.176.181,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,appload,trackdone,True,False,1603282068035,False,1.6542660049600002,12,2020-10-21
2020-10-21 12:10:09+00:00,"iOS 13.6 (iPhone12,8)",11843,KR,115.95.176.181,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,trackdone,endplay,True,False,1603282195684,False,0.19738325438,12,2020-10-21
2020-10-21 12:13:40+00:00,"iOS 13.6 (iPhone12,8)",211346,KR,115.95.176.181,Let Me Go (with TAEYEON),Crush,with HER,23y3tFEhkTzBT46gRU6tjv,playbtn,trackdone,True,False,1603282209179,False,3.52243192436,12,2020-10-21
2020-10-21 12:17:11+00:00,"iOS 13.6 (iPhone12,8)",210133,KR,115.95.176.181,Love Encore (with Lee Sora),Crush,with HER,3aOfUJ7IUbVDa3X5pAshOv,trackdone,trackdone,True,False,1603282419613,False,3.5022152657800003,12,2020-10-21
2020-10-21 12:17:11+00:00,"iOS 13.6 (iPhone12,8)",0,KR,115.95.176.181,She Said (with BIBI),Crush,with HER,1yrGwTuSYORDMD7kIvAKNK,trackdone,endplay,True,False,1603282630321,False,0.0,12,2020-10-21
2020-10-21 12:26:40+00:00,"iOS 13.6 (iPhone12,8)",226363,KR,115.95.176.181,I Hope to Be Around (Live),Men I Trust,Forever Live Sessions,1EOC47ETkQCedpxemcJpal,playbtn,trackdone,True,False,1603282630667,False,3.7727151575800004,12,2020-10-21
2020-10-21 12:32:10+00:00,"iOS 13.6 (iPhone12,8)",229966,KR,115.95.176.181,Numb (Garage Session),Men I Trust,Forever Live Sessions,7BkMaeJDM9G257DFTvjlCX,trackdone,trackdone,True,False,1603283199870,False,3.83276513356,12,2020-10-21
2020-10-21 12:40:16+00:00,"iOS 13.6 (iPhone12,8)",231635,KR,115.95.176.181,Tailwhip (Live),Men I Trust,Forever Live Sessions,086phGDPrbMKYDxB74XvVQ,trackdone,trackdone,True,False,1603283530051,False,3.8605817891000003,12,2020-10-21
2020-10-21 12:43:43+00:00,"iOS 13.6 (iPhone12,8)",184403,KR,115.95.176.181,Found Me (Garage Session),Men I Trust,Forever Live Sessions,4WUowpkurknTcULgFu7tpC,trackdone,trackdone,True,False,1603284016286,False,3.0733821039800002,12,2020-10-21
2020-10-21 12:47:24+00:00,"iOS 13.6 (iPhone12,8)",190173,KR,115.95.176.181,You Deserve This (Live),Men I Trust,Forever Live Sessions,6qFXxPKos85yss4eEHhEdz,trackdone,trackdone,True,False,1603284222871,False,3.1695487321800004,12,2020-10-21
2020-10-21 12:52:35+00:00,"iOS 13.6 (iPhone12,8)",256274,KR,115.95.176.181,All Night (Garage Session),Men I Trust,Forever Live Sessions,6GHfAaiowHSObkYQ8PpbfH,trackdone,trackdone,True,False,1603284443865,False,4.27123162484,12,2020-10-21
2020-10-21 12:55:41+00:00,"iOS 13.6 (iPhone12,8)",185902,KR,115.95.176.181,Norton Commander (Garage Session),Men I Trust,Forever Live Sessions,2Ih53XMg5O14LMI0CM3lA2,trackdone,trackdone,True,False,1603284754467,False,3.09836542732,12,2020-10-21
2020-10-21 12:59:45+00:00,"iOS 13.6 (iPhone12,8)",218426,KR,115.95.176.181,Say Can You Hear (Garage Session),Men I Trust,Forever Live Sessions,1L4bCEb6UbqJWgqKFYNzQi,trackdone,trackdone,True,False,1603284940865,False,3.64043187716,12,2020-10-21
2020-10-21 14:31:21+00:00,"iOS 13.6 (iPhone12,8)",224000,KR,115.95.176.181,I Hope to Around (Live Solo),Men I Trust,Forever Live Sessions,0iaJbuXq2O0ZBo6ANRrN8f,trackdone,trackdone,True,False,1603285184841,False,3.7333318400000004,14,2020-10-21
2020-10-21 14:34:40+00:00,"iOS 13.6 (iPhone12,8)",198935,KR,115.95.176.181,Break for Lovers (Live),Men I Trust,Forever Live Sessions,1MFPXCSwyzqFjKJwFrPBiJ,trackdone,trackdone,True,False,1603290680630,False,3.3155820071,14,2020-10-21
2020-10-21 14:38:31+00:00,"iOS 13.6 (iPhone12,8)",230375,KR,115.95.176.181,Show Me How (Garage Session),Men I Trust,Forever Live Sessions,4txABD3LsdaTIZtqAsFqZE,trackdone,trackdone,True,False,1603290880051,False,3.8395817975,14,2020-10-21
2020-10-21 14:44:59+00:00,"iOS 13.6 (iPhone12,8)",228160,KR,115.95.176.181,Lauren (Live Duo),Men I Trust,Forever Live Sessions,6EnA7zUrGQsD2mKiyugQKh,trackdone,trackdone,True,False,1603291110913,False,3.8026651456000002,14,2020-10-21
2020-10-21 14:49:13+00:00,"iOS 13.6 (iPhone12,8)",253419,KR,115.95.176.181,Seven (Garage Session),Men I Trust,Forever Live Sessions,6496GvoG3auxQJSF0JyE75,trackdone,trackdone,True,False,1603291498864,False,4.223648310540001,14,2020-10-21
2020-10-21 14:52:22+00:00,"iOS 13.6 (iPhone12,8)",189246,KR,115.95.176.181,"Say, Can You Hear",Men I Trust,"Say, Can You Hear",7JvjjlZ5R1I1xRDsEkPuJ7,playbtn,trackdone,False,False,1603291753348,False,3.15409873836,14,2020-10-21
2020-10-21 14:53:05+00:00,"iOS 13.6 (iPhone12,8)",41563,KR,115.95.176.181,You Say I'm in Love,Banes World,You Say I'm in Love,5Ss6DqCldgTmIo6BekVOJT,trackdone,endplay,False,False,1603291942185,False,0.69271638958,14,2020-10-21
2020-10-21 15:11:34+00:00,"iOS 13.6 (iPhone12,8)",156645,KR,121.167.152.230,Tailwhip (Live),Men I Trust,Forever Live Sessions,086phGDPrbMKYDxB74XvVQ,playbtn,endplay,True,False,1603291985352,False,2.6107489557,15,2020-10-21
2020-10-21 15:15:59+00:00,"iOS 13.6 (iPhone12,8)",266080,KR,121.167.152.230,Doves In The Wind (feat. Kendrick Lamar),SZA,Ctrl,593W4qZOwwdqF6YnimJjL6,playbtn,trackdone,True,False,1603293093752,False,4.434664892800001,15,2020-10-21
2020-10-21 15:19:55+00:00,"iOS 13.6 (iPhone12,8)",235477,KR,121.167.152.230,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,trackdone,trackdone,True,False,1603293359193,False,3.92461509682,15,2020-10-21
2020-10-21 23:26:48+00:00,"iOS 13.6 (iPhone12,8)",243319,KR,121.167.152.230,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,trackdone,unexpected-exit-while-paused,True,False,1603293595106,False,4.05531504454,23,2020-10-21
2020-10-21 23:26:53+00:00,"iOS 13.6 (iPhone12,8)",3757,KR,121.167.152.230,Dead Man Walking,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,appload,trackdone,True,False,1603322807895,False,0.06261664162000001,23,2020-10-21
2020-10-21 23:29:25+00:00,"iOS 13.6 (iPhone12,8)",150643,KR,121.167.152.230,Right for You (feat. Banks),Lil Silva,Mabel,2gRKYzA0Q03u8NoU9IEJA5,trackdone,fwdbtn,True,False,1603322812509,False,2.5107156623800004,23,2020-10-21
2020-10-21 23:29:26+00:00,"iOS 13.6 (iPhone12,8)",1258,KR,121.167.152.230,Lovesick Girls,BLACKPINK,THE ALBUM,4Ws314Ylb27BVsvlZOy30C,fwdbtn,fwdbtn,True,False,1603322964615,False,0.02096665828,23,2020-10-21
2020-10-21 23:29:27+00:00,"iOS 13.6 (iPhone12,8)",661,KR,121.167.152.230,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,fwdbtn,fwdbtn,True,False,1603322965893,False,0.01101666226,23,2020-10-21
2020-10-21 23:31:59+00:00,"iOS 13.6 (iPhone12,8)",151466,KR,121.167.152.230,Young & Dumb,Cigarettes After Sex,Cigarettes After Sex,6qjto7LGqnbcRkSuEI1sr6,fwdbtn,endplay,True,False,1603322966962,False,2.52443232356,23,2020-10-21
2020-10-21 23:36:12+00:00,"iOS 13.6 (iPhone12,8)",253419,KR,121.167.152.230,Seven (Garage Session),Men I Trust,Forever Live Sessions,6496GvoG3auxQJSF0JyE75,playbtn,trackdone,True,False,1603323119041,False,4.223648310540001,23,2020-10-21
2020-10-21 23:39:51+00:00,"iOS 13.6 (iPhone12,8)",218426,KR,121.167.152.230,Say Can You Hear (Garage Session),Men I Trust,Forever Live Sessions,1L4bCEb6UbqJWgqKFYNzQi,trackdone,trackdone,True,False,1603323371576,False,3.64043187716,23,2020-10-21
2020-10-21 23:42:56+00:00,"iOS 13.6 (iPhone12,8)",184327,KR,121.167.152.230,All Night (Garage Session),Men I Trust,Forever Live Sessions,6GHfAaiowHSObkYQ8PpbfH,trackdone,endplay,True,False,1603323590597,False,3.0721154378200004,23,2020-10-21
2020-10-22 01:38:51+00:00,"iOS 13.6 (iPhone12,8)",142655,KR,121.167.152.230,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,playbtn,unexpected-exit-while-paused,True,False,1603323776558,False,2.3775823823000004,1,2020-10-22
2020-10-22 06:22:36+00:00,"iOS 13.6 (iPhone12,8)",28410,KR,223.62.175.25,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,appload,trackdone,True,False,1603346485180,False,0.4734998106,6,2020-10-22
2020-10-22 06:26:30+00:00,"iOS 13.6 (iPhone12,8)",234093,KR,223.62.175.25,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,trackdone,trackdone,True,False,1603347755478,False,3.9015484393800004,6,2020-10-22
2020-10-22 06:29:30+00:00,"iOS 13.6 (iPhone12,8)",179453,KR,223.62.175.25,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,trackdone,trackdone,True,False,1603347990074,False,2.9908821369800003,6,2020-10-22
2020-10-22 06:30:02+00:00,"iOS 13.6 (iPhone12,8)",31045,KR,223.62.175.25,Chip Chrome,The Neighbourhood,Chip Chrome & The Mono-Tones,4Kt8Z1uo9Y0MXog8Y44ih9,trackdone,trackdone,True,False,1603348170070,False,0.5174164597,6,2020-10-22
2020-10-22 11:36:56+00:00,"iOS 13.6 (iPhone12,8)",382211,KR,223.62.175.25,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,trackdone,trackdone,True,False,1603348201565,False,6.3701807852600005,11,2020-10-22
2020-10-22 11:37:03+00:00,"iOS 13.6 (iPhone12,8)",5263,KR,223.62.175.25,The Mono-Tones,The Neighbourhood,Chip Chrome & The Mono-Tones,2Qt8YTTXdgQva0Vv9VjBlS,trackdone,fwdbtn,True,False,1603366615964,False,0.08771663158000001,11,2020-10-22
2020-10-22 11:40:08+00:00,"iOS 13.6 (iPhone12,8)",186306,KR,223.62.175.25,Devil's Advocate,The Neighbourhood,Chip Chrome & The Mono-Tones,4XfI7M5gLwEY84gYiH4RDD,fwdbtn,trackdone,True,False,1603366622427,False,3.1050987579600005,11,2020-10-22
2020-10-22 11:40:12+00:00,"iOS 13.6 (iPhone12,8)",3493,KR,223.62.175.25,Hell or High Water,The Neighbourhood,Chip Chrome & The Mono-Tones,13H872rziuPMTOguuYYBtu,trackdone,endplay,True,False,1603366807540,False,0.05821664338,11,2020-10-22
2020-10-22 11:43:22+00:00,"iOS 13.6 (iPhone12,8)",190226,KR,223.62.175.25,Lost in Translation,The Neighbourhood,Chip Chrome & The Mono-Tones,5TUZhrb8UaaA76NhzZax2Z,clickrow,trackdone,True,False,1603366812250,False,3.1704320651600004,11,2020-10-22
2020-10-22 11:43:24+00:00,"iOS 13.6 (iPhone12,8)",466,KR,223.62.175.25,Chip Chrome,The Neighbourhood,Chip Chrome & The Mono-Tones,4Kt8Z1uo9Y0MXog8Y44ih9,trackdone,endplay,True,False,1603367001984,False,0.00776666356,11,2020-10-22
2020-10-22 11:43:26+00:00,"iOS 13.6 (iPhone12,8)",2089,KR,223.62.175.25,Drew Barrymore,SZA,Ctrl,06u5LrUpbosQlQ1QJFhPpG,playbtn,fwdbtn,True,False,1603367003903,False,0.03481665274,11,2020-10-22
2020-10-22 11:43:27+00:00,"iOS 13.6 (iPhone12,8)",789,KR,223.62.175.25,Anything,SZA,Ctrl,0336UwEBwBBao8uWCuugYr,fwdbtn,fwdbtn,True,False,1603367006154,False,0.01314999474,11,2020-10-22
